Provincia,descrip,Precio,Habitaciones
Madrid,Piso,231500,2
Madrid,Piso,410000,2
Madrid,Piso,570000,3
Madrid,Piso,237500,2
Madrid,Piso,350000,2
Madrid,Piso,149900,2
Madrid,Piso,780000,5
Madrid,Piso,154000,2
Madrid,Piso,720000,2
Madrid,Piso,154000,3
Madrid,Piso,207900,2
Madrid,Piso,357000,3
Madrid,Piso,729990,4
Madrid,Piso,799500,4
Madrid,Piso,174900,3
Madrid,Piso,179000,3
Madrid,Piso,138000,2
Madrid,Piso,139000,3
Madrid,Piso,249900,3
Madrid,Piso,179900,3
Madrid,Piso,269900,2
Madrid,Piso,207900,2
Madrid,Piso,785000,3
Madrid,Piso,138000,2
Madrid,Duplex,850000,5
Madrid,Piso,357000,3
Madrid,Piso,720000,2
Madrid,Piso,220000,2
Madrid,Piso,729990,4
Madrid,Piso,139000,3
Madrid,Piso,194900,3
Madrid,Piso,752248,3
Madrid,Chalet,1990000,6
Madrid,Chalet,2480000,5
Madrid,Piso,340000,2
Madrid,Piso,820000,2
Madrid,Ático,720000,3
Madrid,Piso,635000,4
Madrid,Piso,1500000,3
Madrid,Chalet,3800000,7
Madrid,Piso,719000,3
Madrid,Piso,750000,2
Madrid,Piso,849000,2
Madrid,Piso,899000,2
Madrid,Piso,4200000,5
Madrid,Piso,545000,2
Madrid,Piso,178200,1
Madrid,Piso,820000,4
Madrid,Piso,297500,3
Madrid,Piso,185000,3
Madrid,Piso,950000,5
Madrid,Piso,1400000,3
Madrid,Piso,839000,2
Madrid,Duplex,875000,3
Madrid,Piso,950000,4
Madrid,Piso,1100000,3
Madrid,Piso,699000,2
Madrid,Piso,899000,3
Madrid,Piso,890000,3
Madrid,Piso,829000,2
Madrid,Piso,1850000,5
Madrid,Piso,312000,3
Madrid,Piso,829000,2
Madrid,Piso,1600000,5
Madrid,Piso,1190000,4
Madrid,Piso,899000,2
Madrid,Piso,1100000,3
Madrid,Piso,740000,5
Madrid,Piso,650000,3
Madrid,Piso,959000,3
Madrid,Piso,699000,2
Madrid,Piso,696000,5
Madrid,Chalet,2600000,7
Madrid,Chalet,3500000,5
Madrid,Piso,199000,3
Madrid,Piso,750000,4
Madrid,Piso,275000,2
Madrid,Piso,1300000,8
Madrid,Piso,495000,3
Madrid,Piso,175000,2
Madrid,Piso,815000,3
Madrid,Ático,607000,4
Madrid,Piso,790000,2
Madrid,Chalet,4500000,6
Madrid,Chalet,7300000,9
Madrid,Chalet,970000,4
Madrid,Ático,1800000,7
Madrid,Piso,2500000,3
Madrid,Piso,695000,3
Madrid,Piso,585000,3
Madrid,Piso,1350000,3
Madrid,Piso,250000,3
Madrid,Piso,135000,2
Madrid,Piso,330000,1
Madrid,Piso,339500,4
Madrid,Piso,235000,3
Madrid,Piso,133000,3
Madrid,Piso,1100000,5
Madrid,Piso,295000,3
Madrid,Piso,132000,3
Madrid,Piso,132000,3
Madrid,Piso,1350000,3
Madrid,Piso,695000,3
Madrid,Chalet,1580000,5
Madrid,Piso,2450000,4
Madrid,Ático,1200000,5
Madrid,Chalet,5000000,10
Madrid,Chalet,1100000,3
Madrid,Chalet,3100000,5
Madrid,Chalet,2400000,7
Madrid,Piso,819000,2
Madrid,Duplex,3500000,2
Madrid,Piso,1175000,3
Madrid,Piso,3850000,5
Madrid,Piso,839000,2
Madrid,Piso,2400000,4
Madrid,Piso,440000,2
Madrid,Piso,828000,3
Madrid,Duplex,2490000,4
Madrid,Piso,3000000,4
Madrid,Piso,829000,3
Madrid,Piso,1975000,3
Madrid,Chalet,950000,9
Madrid,Piso,2700000,3
Madrid,Chalet,2300000,7
Madrid,Piso,889000,2
Madrid,Ático,6950000,5
Madrid,Piso,1130000,3
Madrid,Chalet,2900000,6
Madrid,Piso,795000,4
Madrid,Ático,6950000,5
Madrid,Chalet,2150000,5
Madrid,Ático,690000,2
Madrid,Chalet,680000,4
Madrid,Piso,1250000,3
Madrid,Piso,320000,2
Madrid,Piso,899000,3
Madrid,Piso,2700000,7
Madrid,Chalet,2200000,5
Madrid,Chalet,3950000,7
Madrid,Piso,1240000,6
Madrid,Piso,745000,3
Madrid,Piso,840000,4
Madrid,Chalet,3950000,7
Madrid,Piso,890000,3
Madrid,Piso,585000,3
Madrid,Piso,859000,3
Madrid,Piso,680000,4
Madrid,Duplex,2490000,4
Madrid,Duplex,2600000,4
Madrid,Piso,538000,3
Madrid,Piso,309000,3
Madrid,Piso,119000,2
Madrid,Piso,2290000,3
Madrid,Ático,575000,3
Madrid,Piso,300000,2
Madrid,Piso,549000,3
Madrid,Piso,399000,2
Madrid,Chalet,1490000,8
Madrid,Piso,229000,1
Madrid,Piso,499000,3
Madrid,Chalet,1600000,8
Madrid,Piso,449000,3
Madrid,Chalet,895000,4
Madrid,Piso,625000,4
Madrid,Piso,395000,2
Madrid,Chalet,1450000,4
Madrid,Piso,940000,4
Madrid,Piso,455000,2
Madrid,Piso,599000,3
Madrid,Chalet,1990000,5
Madrid,Piso,465000,3
Madrid,Piso,685000,3
Madrid,Ático,1750000,3
Madrid,Chalet,2400000,4
Madrid,Piso,179000,1
Madrid,Piso,479000,1
Madrid,Piso,965000,5
Madrid,Piso,1150000,3
Madrid,Piso,1200000,3
Madrid,Piso,965000,5
Madrid,Piso,750000,3
Madrid,Piso,1099000,3
Madrid,Piso,1150000,3
Madrid,Chalet,2090000,5
Madrid,Chalet,1399000,3
Madrid,Chalet,2200000,6
Madrid,Piso,798000,5
Madrid,Piso,800000,4
Madrid,Chalet,4500000,8
Madrid,Chalet,349000,4
Madrid,Piso,930000,5
Madrid,Chalet,3095000,7
Madrid,Piso,290000,2
Madrid,Piso,1340000,3
Madrid,Chalet,1399000,3
Madrid,Chalet,329000,3
Madrid,Chalet,2150000,7
Madrid,Piso,1300000,4
Madrid,Piso,880000,3
Madrid,Piso,835000,2
Madrid,Piso,1390000,3
Madrid,Piso,1045000,4
Madrid,Piso,995000,2
Madrid,Piso,575000,1
Madrid,Piso,1500000,3
Madrid,Piso,1150000,4
Madrid,Piso,190000,3
Madrid,Piso,889000,4
Madrid,Piso,980000,2
Madrid,Piso,1500000,3
Madrid,Duplex,622500,2
Madrid,Piso,1180000,3
Madrid,Chalet,1195000,5
Madrid,Chalet,4200000,8
Madrid,Chalet,1350000,5
Madrid,Piso,175000,2
Madrid,Piso,1180000,7
Madrid,Piso,890000,2
Madrid,Piso,1275000,4
Madrid,Ático,1650000,3
Madrid,Piso,1875000,4
Madrid,Piso,890000,2
Madrid,Chalet,3000000,6
Madrid,Duplex,499000,1
Madrid,Piso,335000,2
Madrid,Chalet,1350000,5
Madrid,Piso,457000,1
Madrid,Piso,399000,3
Madrid,Piso,990000,5
Madrid,Ático,830000,2
Madrid,Piso,740000,5
Madrid,Piso,1180000,7
Madrid,Piso,1495000,3
Madrid,Piso,1275000,4
Madrid,Piso,790000,4
Madrid,Duplex,1600000,6
Madrid,Piso,610000,4
Madrid,Piso,476000,3
Madrid,Ático,499000,2
Madrid,Piso,965000,4
Madrid,Piso,174000,2
Madrid,Piso,278900,2
Madrid,Piso,619000,2
Madrid,Piso,499000,3
Madrid,Piso,790000,2
Madrid,Piso,945000,5
Madrid,Chalet,900000,6
Madrid,Piso,128000,2
Madrid,Ático,659000,3
Madrid,Piso,298000,1
Madrid,Piso,749000,3
Madrid,Piso,400000,2
Madrid,Piso,620000,2
Madrid,Piso,599000,2
Madrid,Piso,1100000,3
Madrid,Chalet,570000,3
Madrid,Ático,795000,3
Madrid,Piso,699000,3
Madrid,Duplex,1595000,3
Madrid,Piso,449000,2
Madrid,Piso,790000,2
Madrid,Piso,599000,3
Madrid,Piso,389900,2
Madrid,Piso,174000,2
Madrid,Piso,499000,3
Madrid,Piso,1100000,3
Madrid,Piso,749000,3
Madrid,Piso,975000,5
Madrid,Ático,870000,5
Madrid,Chalet,570000,3
Madrid,Ático,735000,3
Madrid,Piso,128000,2
Madrid,Piso,649900,4
Madrid,Piso,799000,4
Madrid,Piso,699000,3
Madrid,Piso,415000,2
Madrid,Ático,659000,3
Madrid,Piso,750000,3
Madrid,Piso,569000,3
Madrid,Piso,649000,4
Madrid,Piso,949000,5
Madrid,Piso,950000,2
Madrid,Piso,278900,2
Madrid,Piso,2500000,5
Madrid,Piso,385000,2
Madrid,Piso,475000,3
Madrid,Piso,400000,2
Madrid,Chalet,900000,6
Madrid,Piso,525000,4
Madrid,Piso,965000,4
Madrid,Piso,925000,5
Madrid,Chalet,890000,4
Madrid,Piso,215900,2
Madrid,Piso,350000,2
Madrid,Chalet,1720000,5
Madrid,Piso,330000,2
Madrid,Piso,889000,2
Madrid,Piso,944000,3
Madrid,Piso,294000,2
Madrid,Piso,330000,2
Madrid,Piso,995000,2
Madrid,Piso,349000,1
Madrid,Piso,889000,2
Madrid,Piso,361000,2
Madrid,Piso,350000,2
Madrid,Piso,945000,4
Madrid,Piso,1330000,3
Madrid,Piso,779000,3
Madrid,Piso,129900,3
Madrid,Piso,175000,3
Madrid,Piso,355000,2
Madrid,Piso,1460000,3
Madrid,Piso,410000,1
Madrid,Chalet,4500000,5
Madrid,Piso,147900,2
Madrid,Piso,745000,3
Madrid,Piso,1100000,2
Madrid,Piso,330000,1
Madrid,Piso,498000,2
Madrid,Chalet,3700000,7
Madrid,Ático,690000,2
Madrid,Chalet,3500000,5
Madrid,Chalet,2990000,5
Madrid,Piso,420000,2
Madrid,Piso,1995000,3
Madrid,Piso,590000,3
Madrid,Piso,890000,4
Madrid,Piso,1320000,3
Madrid,Chalet,1095000,6
Madrid,Piso,580000,3
Madrid,Piso,1680000,3
Madrid,Piso,849000,2
Madrid,Ático,1800000,7
Madrid,Piso,1100000,3
Madrid,Piso,1700000,5
Madrid,Chalet,1860000,6
Madrid,Piso,775000,2
Madrid,Piso,119900,2
Madrid,Chalet,7000000,7
Madrid,Ático,1800000,7
Madrid,Piso,590000,3
Madrid,Piso,580000,3
Madrid,Piso,630000,2
Madrid,Piso,108500,2
Madrid,Chalet,2990000,13
Madrid,Chalet,3200000,5
Madrid,Chalet,3950000,9
Madrid,Chalet,850000,4
Madrid,Chalet,465000,4
Madrid,Chalet,1750000,5
Madrid,Piso,790000,1
Madrid,Chalet,4800000,15
Madrid,Chalet,1150000,4
Madrid,Chalet,1200000,5
Madrid,Ático,854600,4
Madrid,Chalet,1580000,5
Madrid,Chalet,2000000,6
Madrid,Piso,395000,1
Madrid,Piso,1195000,3
Madrid,Piso,420000,1
Madrid,Piso,679000,2
Madrid,Piso,825000,3
Madrid,Chalet,1699000,5
Madrid,Piso,2800000,7
Madrid,Piso,590000,3
Madrid,Piso,2390000,4
Madrid,Piso,840000,2
Madrid,Piso,1290000,3
Madrid,Piso,2395000,4
Madrid,Piso,695000,2
Madrid,Piso,660000,3
Madrid,Piso,1600000,3
Madrid,Piso,167000,2
Madrid,Ático,599000,3
Madrid,Piso,1100000,4
Madrid,Ático,354000,3
Madrid,Duplex,235000,1
Madrid,Piso,360000,3
Madrid,Chalet,1090000,3
Madrid,Piso,890000,3
Madrid,Piso,930000,3
Madrid,Piso,875000,3
Madrid,Piso,310000,4
Madrid,Piso,699000,3
Madrid,Chalet,1475000,6
Madrid,Piso,321500,3
Madrid,Ático,155000,1
Madrid,Piso,310000,3
Madrid,Piso,1175000,5
Madrid,Chalet,650000,6
Madrid,Chalet,1075000,5
Madrid,Piso,619000,4
Madrid,Piso,649000,3
Madrid,Piso,3400000,6
Madrid,Piso,1800000,4
Madrid,Piso,435000,1
Madrid,Piso,499000,4
Madrid,Piso,479999,3
Madrid,Piso,309000,3
Madrid,Piso,679000,2
Madrid,Chalet,1450000,6
Madrid,Piso,995000,2
Madrid,Chalet,1395000,5
Madrid,Ático,990000,4
Madrid,Piso,250000,2
Madrid,Piso,116000,1
Madrid,Chalet,1649000,4
Madrid,Piso,950000,2
Madrid,Piso,265000,4
Madrid,Piso,1600000,5
Madrid,Piso,258000,3
Madrid,Piso,695000,5
Madrid,Chalet,1595000,6
Madrid,Piso,667000,2
Madrid,Piso,730000,3
Madrid,Chalet,900000,5
Madrid,Chalet,1265000,5
Madrid,Piso,899000,2
Madrid,Duplex,2450000,4
Madrid,Chalet,333500,5
Madrid,Ático,6950000,5
Madrid,Piso,440000,1
Madrid,Ático,1200000,4
Madrid,Piso,57500,2
Madrid,Chalet,1649000,6
Madrid,Piso,127900,2
Madrid,Piso,1399000,4
Madrid,Chalet,2700000,4
Madrid,Chalet,2550000,7
Madrid,Duplex,2450000,4
Madrid,Piso,250000,1
Madrid,Chalet,1180000,5
Madrid,Piso,475000,2
Madrid,Chalet,990000,6
Madrid,Piso,495000,4
Madrid,Chalet,2600000,5
Madrid,Piso,388000,1
Madrid,Piso,1150000,5
Madrid,Chalet,1500000,4
Madrid,Piso,729000,2
Madrid,Piso,428000,4
Madrid,Piso,839000,3
Madrid,Chalet,5800000,9
Madrid,Piso,1900000,4
Madrid,Chalet,2800000,7
Madrid,Piso,799000,3
Madrid,Chalet,2100000,6
Madrid,Chalet,2600000,7
Madrid,Piso,765000,4
Madrid,Ático,6950000,5
Madrid,Chalet,4700000,7
Madrid,Duplex,850000,4
Madrid,Chalet,1350000,5
Madrid,Chalet,3500000,10
Madrid,Chalet,2950000,6
Madrid,Chalet,1049000,5
Madrid,Piso,839000,2
Madrid,Piso,180000,2
Madrid,Chalet,1500000,4
Madrid,Chalet,770000,6
Madrid,Piso,520000,3
Madrid,Chalet,790000,6
Madrid,Duplex,399000,1
Madrid,Piso,825000,3
Madrid,Chalet,3500000,5
Madrid,Piso,635000,2
Madrid,Piso,1290000,3
Madrid,Piso,385000,3
Madrid,Piso,1449000,3
Madrid,Piso,890000,4
Madrid,Piso,660000,3
Madrid,Piso,820000,3
Madrid,Piso,950000,2
Madrid,Chalet,2780000,6
Madrid,Piso,1295000,3
Madrid,Piso,490000,2
Madrid,Piso,890000,1
Madrid,Piso,1580000,3
Madrid,Piso,750000,2
Madrid,Piso,224999,3
Madrid,Piso,1000000,3
Madrid,Piso,2980000,5
Madrid,Piso,730000,5
Madrid,Chalet,4150000,5
Madrid,Piso,790000,2
Madrid,Duplex,900000,2
Madrid,Chalet,1315000,4
Madrid,Piso,850000,5
Madrid,Chalet,7000000,7
Madrid,Piso,460000,3
Madrid,Chalet,949900,5
Madrid,Chalet,2200000,5
Madrid,Piso,620000,3
Madrid,Piso,3280000,3
Madrid,Piso,1950000,3
Madrid,Piso,279000,2
Madrid,Piso,139000,3
Madrid,Piso,1850000,2
Madrid,Piso,1050000,3
Madrid,Chalet,980000,6
Madrid,Piso,1950000,3
Madrid,Chalet,7000000,7
Madrid,Piso,1050000,3
Madrid,Piso,460000,2
Madrid,Piso,1900000,4
Madrid,Piso,660000,3
Madrid,Chalet,3600000,5
Madrid,Chalet,5500000,6
Madrid,Piso,1400000,3
Madrid,Piso,465000,3
Madrid,Piso,159500,3
Madrid,Chalet,2275000,5
Madrid,Chalet,4700000,6
Madrid,Chalet,3095000,8
Madrid,Piso,370000,1
Madrid,Piso,710000,2
Madrid,Piso,1125000,4
Madrid,Ático,760000,2
Madrid,Piso,749900,3
Madrid,Chalet,9500000,7
Madrid,Ático,1250000,3
Madrid,Piso,950000,3
Madrid,Piso,1900000,4
Madrid,Piso,2500000,3
Madrid,Piso,879000,2
Madrid,Piso,1200000,3
Madrid,Chalet,1190000,5
Madrid,Piso,959000,3
Madrid,Piso,1490000,4
Madrid,Ático,1485000,5
Madrid,Piso,829000,3
Madrid,Piso,196000,2
Madrid,Chalet,890000,4
Madrid,Piso,849000,2
Madrid,Piso,829000,2
Madrid,Piso,679000,2
Madrid,Duplex,690000,2
Madrid,Ático,1200000,4
Madrid,Piso,695000,1
Madrid,Piso,200000,3
Madrid,Piso,1125000,4
Madrid,Piso,370000,1
Madrid,Piso,849000,2
Madrid,Chalet,4700000,6
Madrid,Chalet,1190000,5
Madrid,Piso,950000,3
Madrid,Chalet,9500000,7
Madrid,Piso,849000,2
Madrid,Piso,285000,1
Madrid,Piso,715000,2
Madrid,Piso,699000,2
Madrid,Chalet,2275000,5
Madrid,Chalet,2950000,6
Madrid,Ático,1485000,5
Madrid,Piso,6800000,3
Madrid,Piso,2500000,3
Madrid,Piso,1500000,5
Madrid,Piso,195000,3
Madrid,Piso,679000,2
Madrid,Piso,239900,2
Madrid,Piso,247500,1
Madrid,Duplex,475000,2
Madrid,Piso,670000,3
Madrid,Chalet,1145000,4
Madrid,Chalet,549000,3
Madrid,Chalet,1375000,5
Madrid,Piso,1795000,4
Madrid,Estudio,500000,0
Madrid,Chalet,2400000,5
Madrid,Chalet,569000,3
Madrid,Chalet,1489000,5
Madrid,Chalet,5000000,11
Madrid,Chalet,830000,7
Madrid,Piso,469000,2
Madrid,Piso,269000,1
Madrid,Piso,517500,2
Madrid,Duplex,451000,3
Madrid,Chalet,1950000,5
Madrid,Chalet,3200000,7
Madrid,Chalet,9800000,7
Madrid,Chalet,950000,9
Madrid,Chalet,2850000,8
Madrid,Chalet,2400000,5
Madrid,Piso,770000,3
Madrid,Duplex,451000,3
Madrid,Chalet,995792,4
Madrid,Chalet,1489000,5
Madrid,Chalet,995000,4
Madrid,Piso,874800,3
Madrid,Piso,247500,1
Madrid,Piso,785000,2
Madrid,Chalet,1400000,5
Madrid,Piso,695000,4
Madrid,Chalet,566000,4
Madrid,Piso,469000,2
Madrid,Chalet,5000000,4
Madrid,Chalet,5000000,11
Madrid,Ático,2800000,3
Madrid,Estudio,500000,0
Madrid,Piso,750000,4
Madrid,Chalet,2900000,5
Madrid,Piso,220000,3
Madrid,Piso,1495000,3
Madrid,Piso,1250000,4
Madrid,Piso,480000,1
Madrid,Ático,789600,3
Madrid,Piso,650000,2
Madrid,Piso,629600,4
Madrid,Ático,854600,4
Madrid,Chalet,2600000,9
Madrid,Piso,799000,3
Madrid,Piso,895000,3
Madrid,Piso,330000,1
Madrid,Piso,305000,1
Madrid,Piso,339900,2
Madrid,Piso,318000,1
Madrid,Piso,439000,2
Madrid,Piso,259900,3
Madrid,Piso,365000,2
Badajoz,Ático,249000,3
Badajoz,Chalet,460000,8
Badajoz,Piso,179800,4
Badajoz,Chalet,159900,5
Badajoz,Chalet,143000,4
Badajoz,Piso,124900,4
Badajoz,Chalet,195000,3
Badajoz,Chalet,109000,4
Badajoz,Piso,139000,4
Badajoz,Piso,165000,3
Badajoz,Piso,22000,3
Badajoz,Chalet,205000,3
Badajoz,Chalet,208000,3
Badajoz,Chalet,205000,3
Badajoz,Piso,225000,3
Badajoz,Chalet,450000,5
Badajoz,Chalet,180000,8
Badajoz,Piso,180000,4
Badajoz,Ático,140000,4
Badajoz,Casa Rural,590000,10
Badajoz,Piso,44000,3
Badajoz,Ático,140000,4
Badajoz,Duplex,137000,3
Badajoz,Duplex,142999,2
Badajoz,Chalet,229500,5
Badajoz,Duplex,119000,4
Badajoz,Piso,109600,3
Badajoz,Ático,111600,2
Badajoz,Piso,79000,2
Badajoz,Casa Rural,35000,5
Badajoz,Ático,64000,2
Badajoz,Chalet,360000,6
Badajoz,Chalet,103000,6
Badajoz,Chalet,950000,5
Badajoz,Piso,239900,3
Badajoz,Chalet,89000,4
Badajoz,Chalet,98000,4
Badajoz,Chalet,104000,4
Badajoz,Chalet,220000,4
Badajoz,Chalet,30000,2
Badajoz,Chalet,159900,6
Badajoz,Chalet,13000,2
Badajoz,Chalet,30000,2
Badajoz,Piso,179800,4
Badajoz,Piso,349900,5
Badajoz,Piso,249900,5
Badajoz,Piso,135000,3
Badajoz,Chalet,135000,3
Badajoz,Piso,185000,4
Badajoz,Chalet,154900,10
Badajoz,Chalet,49900,4
Badajoz,Piso,149000,3
Badajoz,Piso,144000,4
Badajoz,Chalet,89500,6
Badajoz,Piso,144900,3
Badajoz,Piso,253000,5
Badajoz,Chalet,348000,5
Badajoz,Chalet,130000,3
Badajoz,Casa Rural,50000,3
Badajoz,Casa Rural,29800,3
Badajoz,Chalet,249999,7
Badajoz,Chalet,1125000,7
Badajoz,Piso,78000,2
Badajoz,Piso,92000,4
Badajoz,Chalet,45900,4
Badajoz,Piso,53000,2
Badajoz,Piso,62400,4
Badajoz,Chalet,74800,4
Badajoz,Piso,84400,2
Badajoz,Piso,49500,3
Badajoz,Chalet,20500,2
Badajoz,Chalet,51800,4
Badajoz,Casa Rural,29400,3
Badajoz,Piso,75500,4
Badajoz,Casa Rural,104500,3
Badajoz,Chalet,85000,3
Badajoz,Piso,129000,3
Badajoz,Piso,33300,3
Badajoz,Piso,260000,4
Badajoz,Chalet,345000,6
Badajoz,Chalet,425000,6
Badajoz,Piso,122900,5
Badajoz,Chalet,345000,6
Badajoz,Casa Rural,22500,2
Badajoz,Piso,38500,3
Badajoz,Chalet,235000,5
Badajoz,Chalet,198500,3
Badajoz,Piso,335000,6
Badajoz,Chalet,74900,2
Badajoz,Chalet,113900,2
Badajoz,Chalet,439000,4
Badajoz,Chalet,104500,5
Badajoz,Piso,230000,3
Badajoz,Chalet,49000,7
Badajoz,Piso,222500,2
Badajoz,Piso,69000,2
Badajoz,Chalet,196000,4
Badajoz,Duplex,131000,4
Badajoz,Chalet,265000,4
Badajoz,Chalet,68500,3
Badajoz,Piso,255000,4
Badajoz,Piso,167000,3
Badajoz,Chalet,675000,8
Badajoz,Casa Rural,90000,1
Badajoz,Piso,155000,3
Badajoz,Chalet,172000,4
Badajoz,Chalet,100000,3
Badajoz,Chalet,309000,5
Badajoz,Chalet,225000,3
Badajoz,Piso,125000,3
Badajoz,Piso,53000,3
Badajoz,Casa Rural,170000,5
Badajoz,Piso,104000,2
Badajoz,Casa Rural,115000,0
Badajoz,Casa Rural,90000,0
Badajoz,Piso,189900,3
Badajoz,Chalet,95000,5
Badajoz,Casa Rural,90000,1
Badajoz,Chalet,350000,5
Badajoz,Casa Rural,500000,0
Badajoz,Casa Rural,90000,0
Badajoz,Piso,140000,3
Badajoz,Piso,110000,4
Badajoz,Piso,55000,3
Badajoz,Piso,120000,3
Badajoz,Piso,189000,3
Badajoz,Chalet,449999,3
Badajoz,Chalet,360000,4
Badajoz,Piso,179000,5
Badajoz,Piso,68000,1
Badajoz,Chalet,54000,4
Badajoz,Casa Rural,72000,4
Badajoz,Chalet,287000,4
Badajoz,Casa Rural,32000,0
Badajoz,Piso,112500,2
Badajoz,Chalet,220000,8
Badajoz,Piso,26500,3
Badajoz,Chalet,65000,4
Badajoz,Piso,87900,3
Badajoz,Casa Rural,48500,4
Badajoz,Piso,87900,3
Badajoz,Piso,139900,3
Badajoz,Piso,339000,5
Badajoz,Chalet,140000,3
Badajoz,Piso,168900,5
Badajoz,Chalet,44500,3
Badajoz,Chalet,250000,10
Badajoz,Piso,135000,3
Badajoz,Piso,80000,3
Badajoz,Casa Rural,160000,4
Badajoz,Piso,60000,2
Badajoz,Piso,98000,2
Badajoz,Chalet,138500,3
Badajoz,Piso,120000,3
Badajoz,Piso,90000,4
Badajoz,Chalet,85000,3
Badajoz,Chalet,120000,8
Badajoz,Chalet,195000,6
Badajoz,Chalet,100000,4
Badajoz,Casa Rural,33000,4
Badajoz,Ático,380000,5
Badajoz,Casa Rural,33000,4
Badajoz,Piso,149000,4
Badajoz,Casa Rural,60000,0
Badajoz,Casa Rural,35000,0
Badajoz,Casa Rural,86000,4
Badajoz,Piso,135000,5
Badajoz,Piso,74900,3
Badajoz,Piso,85000,3
Badajoz,Piso,125000,3
Badajoz,Piso,53000,2
Badajoz,Piso,169000,4
Badajoz,Chalet,235000,4
Badajoz,Chalet,430000,4
Badajoz,Piso,119500,4
Badajoz,Piso,54900,3
Badajoz,Piso,119900,3
Badajoz,Piso,86900,3
Badajoz,Piso,135900,3
Badajoz,Piso,97900,2
Badajoz,Piso,240000,4
Badajoz,Piso,109999,3
Badajoz,Piso,60000,3
Badajoz,Piso,49500,4
Badajoz,Piso,110000,3
Badajoz,Piso,137000,3
Badajoz,Piso,195000,4
Badajoz,Chalet,89500,6
Badajoz,Chalet,105000,3
Badajoz,Piso,112000,3
Badajoz,Piso,79900,4
Badajoz,Duplex,145000,4
Badajoz,Piso,176000,4
Badajoz,Piso,49500,3
Badajoz,Piso,46000,3
Badajoz,Chalet,100000,3
Badajoz,Piso,185000,4
Badajoz,Chalet,24000,1
Badajoz,Piso,75000,3
Badajoz,Piso,145000,2
Badajoz,Piso,145000,2
Badajoz,Piso,143000,3
Badajoz,Chalet,120000,4
Badajoz,Chalet,42000,2
Badajoz,Piso,67000,3
Badajoz,Piso,69900,2
Badajoz,Piso,62000,3
Badajoz,Piso,45000,1
Badajoz,Piso,169000,4
Badajoz,Piso,135000,3
Badajoz,Piso,99000,3
Badajoz,Piso,149000,3
Badajoz,Piso,86900,3
Badajoz,Piso,125000,4
Badajoz,Piso,100000,4
Badajoz,Piso,169000,3
Badajoz,Piso,238500,3
Badajoz,Chalet,115000,4
Badajoz,Chalet,27500,3
Badajoz,Casa Rural,399000,8
Badajoz,Piso,110000,5
Badajoz,Chalet,170000,4
Badajoz,Piso,149000,2
Badajoz,Piso,415000,6
Badajoz,Chalet,320000,4
Badajoz,Chalet,345000,11
Badajoz,Casa Rural,45000,7
Badajoz,Chalet,40500,3
Badajoz,Chalet,179900,5
Badajoz,Piso,270000,3
Badajoz,Piso,260000,3
Badajoz,Piso,249000,3
Badajoz,Piso,272000,3
Badajoz,Piso,277000,3
Badajoz,Duplex,395000,4
Badajoz,Piso,330000,4
Badajoz,Piso,139000,3
Badajoz,Chalet,360000,5
Badajoz,Piso,265000,3
Badajoz,Piso,301500,4
Badajoz,Piso,238500,3
Badajoz,Piso,313000,4
Badajoz,Piso,301500,4
Badajoz,Piso,247000,3
Badajoz,Piso,249500,5
Badajoz,Chalet,235000,5
Badajoz,Casa Rural,360000,5
Badajoz,Chalet,204000,4
Badajoz,Piso,74930,3
Badajoz,Chalet,23700,3
Badajoz,Piso,77500,3
Badajoz,Piso,123000,3
Badajoz,Piso,178000,4
Badajoz,Chalet,215000,3
Badajoz,Chalet,10500,0
Badajoz,Chalet,29100,2
Badajoz,Piso,313000,4
Badajoz,Piso,250000,5
Badajoz,Piso,189900,4
Badajoz,Piso,175000,6
Badajoz,Chalet,399000,4
Badajoz,Chalet,125900,5
Badajoz,Piso,90000,1
Badajoz,Chalet,194700,4
Badajoz,Piso,92100,3
Badajoz,Piso,199000,3
Badajoz,Piso,125800,3
Badajoz,Piso,128000,3
Badajoz,Chalet,62600,3
Badajoz,Chalet,359000,7
Badajoz,Piso,315000,4
Badajoz,Piso,599000,5
Badajoz,Piso,253000,5
Badajoz,Piso,140000,3
Badajoz,Piso,136000,3
Badajoz,Chalet,49800,3
Badajoz,Piso,57445,3
Badajoz,Piso,130000,2
Badajoz,Piso,183000,3
Badajoz,Piso,270000,3
Badajoz,Piso,90000,1
Badajoz,Casa Rural,490000,6
Badajoz,Casa Rural,96800,3
Badajoz,Piso,130000,2
Badajoz,Piso,57445,3
Badajoz,Piso,270000,3
Badajoz,Piso,599000,5
Badajoz,Piso,140900,5
Badajoz,Piso,59000,3
Badajoz,Chalet,185000,4
Badajoz,Piso,115000,3
Badajoz,Piso,113000,3
Badajoz,Chalet,135000,3
Badajoz,Piso,303000,5
Badajoz,Piso,156000,4
Badajoz,Piso,123000,3
Badajoz,Piso,67000,3
Badajoz,Piso,33000,3
Badajoz,Chalet,71000,3
Badajoz,Piso,65000,3
Badajoz,Piso,46000,3
Badajoz,Piso,33000,4
Badajoz,Chalet,28000,2
Badajoz,Chalet,35000,3
Badajoz,Duplex,179000,2
Badajoz,Duplex,339900,4
Badajoz,Piso,109900,1
Badajoz,Piso,126000,1
Badajoz,Duplex,329900,4
Badajoz,Piso,89400,1
Badajoz,Piso,109900,1
Badajoz,Chalet,29000,1
Badajoz,Piso,152000,3
Badajoz,Piso,135000,3
